booking_id,customer_name,hotel_name,country,room_type,price,rating,booking_date,status
24018,Brian Jackson,Blue Lagoon Hotel,Germany,Standard,314.23,4.9,04/06/2026,Completed
24468,David Woods,Grand Palace Hotel,Singapore,Deluxe,72.21,4.1,2024-01-18,Completed
25983,Daniel Wilson,Royal Beach Resort,India,Deluxe,439.4,3.4,2026-04-27,Completed
13560,Jamie Holt,Blue Lagoon Hotel,Germany,Standard,185.75,3.8,2026-04-02,Completed
22982,Christopher Miller,Ocean View Hotel,India,Executive,111.74,4.5,2025-10-25,Cancelled
27818,Ashlee Gross,Green Valley Resort,United Kingdom,Deluxe,377.36,3.1,2025-10-17,Completed
29195,Donald Byrd,Blue Lagoon Hotel,India,Suite,228.02,2.3,2024-10-28,Completed
24979,Frank Lambert,Blue Lagoon Hotel,Canada,Deluxe,72.32,3.1,2025-10-01,Confirmed
23906,Sandra Barnes,Ocean View Hotel,Canada,Executive,363.43,1.4,2025-07-06,Confirmed
15690,Dillon Gross,Royal Beach Resort,United States,Deluxe,98.53,2.9,2025-08-13,Completed
24741,Courtney Smith,Mountain View Hotel,Canada,Deluxe,239.99,2.8,2025-03-03,Pending
13172,Jennifer Estrada,City Garden Hotel,United Kingdom,Executive,496.13,1.6,2024-10-25,Confirmed
22023,Katherine Anderson,Ocean View Hotel,Canada,Deluxe,136.7,2.5,2024-03-13,Cancelled
16203,Lance Garcia,Blue Lagoon Hotel,Singapore,Executive,294.01,1.8,2024-01-04,Cancelled
19186,Lisa Gregory,Mountain View Hotel,Australia,Deluxe,392.75,4.0,2024-11-02,Cancelled
14853,Stephen Green,Blue Lagoon Hotel,Canada,Standard,193.29,3.0,20/11/2025,Pending
26705,Michelle Harris,Green Valley Resort,Singapore,Family,448.64,2.8,2026-07-03,Pending
13571,Samantha Taylor,Ocean View Hotel,United Kingdom,Deluxe,476.49,3.0,2026-05-04,Confirmed
26476,Pamela Nolan,Grand Palace Hotel,United States,Family,199.28,4.5,2026-01-29,Confirmed
14557,Brian Foley,Royal Beach Resort,Germany,Standard,463.66,2.7,2025-11-02,Pending
24806,Lisa Miller,Royal Beach Resort,India,Deluxe,357.09,2.1,2025-09-30,Pending
12251,Mark Herrera,Grand Palace Hotel,United States,Executive,178.84,1.4,2026-08-03,Cancelled
15733,Theresa Shannon,Ocean View Hotel,Germany,Executive,246.39,2.9,2025-03-12,Confirmed
12381,Jillian Patterson PhD,Green Valley Resort,Canada,Family,404.55,4.7,2024-11-16,Pending
29421,Sandra Daugherty,Green Valley Resort,United Kingdom,Executive,257.18,1.7,2025-12-31,Confirmed
18199,Patrick Bender,Grand Palace Hotel,Germany,Deluxe,340.48,2.6,2024-08-19,Confirmed
10867,Robin Strong,Blue Lagoon Hotel,Canada,Suite,208.27,1.3,2026-07-23,Cancelled
12949,Brian Jones,Mountain View Hotel,Canada,Executive,256.71,1.2,2025-02-19,Confirmed
13257,Linda Hoffman,Green Valley Resort,Australia,Suite,341.71,1.2,2025-10-24,Confirmed
14974,Russell Martinez,Green Valley Resort,India,Deluxe,318.89,1.1,2024-05-25,Cancelled
15631,John Johnson,City Garden Hotel,Australia,Deluxe,310.33,3.9,2025-08-11,Cancelled
13012,Holly Austin,Blue Lagoon Hotel,United States,Family,452.61,4.2,2024-07-02,Pending
12517,Scott Gomez,Grand Palace Hotel,Germany,Family,149.92,4.3,2025-10-28,Cancelled
24074,Marc Sanders,City Garden Hotel,Sri Lanka,Deluxe,415.22,4.2,2026-02-23,Cancelled
14725,David Baker,Sunrise Resort,Canada,Executive,330.02,3.9,2026-08-08,Cancelled
18116,Matthew Young,Green Valley Resort,Sri Lanka,Family,220.39,2.7,2025-11-26,Cancelled
10829,Joshua King,Green Valley Resort,India,Family,185.16,2.9,2026-08-14,Completed
20625,Laura Mccullough,Royal Beach Resort,India,Suite,119.84,3.2,2024-11-23,Pending
17568,Jeffrey Clark,Green Valley Resort,Sri Lanka,Executive,275.27,4.9,2026-04-05,Confirmed
20881,Erica Wells,Sunrise Resort,Canada,Standard,479.34,1.8,2025-01-20,Confirmed
13616,Ashley Simmons,Sunrise Resort,Germany,Executive,432.69,3.4,2025-08-15,Cancelled
10386,Aaron Griffin,Mountain View Hotel,United States,Suite,147.16,2.8,30-Oct-2025,Confirmed
21237,Scott Parrish,Green Valley Resort,India,Executive,480.03,4.8,2024-07-03,Pending
15916,Brett Murphy,Grand Palace Hotel,Sri Lanka,Executive,489.05,3.1,2026-02-09,Confirmed
23536,Denise Davis,Blue Lagoon Hotel,Canada,Family,271.62,3.2,2026-08-05,Completed
19404,Jerry Gallegos,Blue Lagoon Hotel,Canada,Executive,149.62,2.7,2025-06-04,Pending
20807,James Schmidt,Sunrise Resort,United Kingdom,Suite,474.28,1.6,2026-09-01,Confirmed
13107,Cynthia Jackson,Ocean View Hotel,Singapore,Family,450.03,2.6,2025-08-06,Pending
24967,Leslie Hahn,City Garden Hotel,United Kingdom,Standard,473.9,3.4,2024-07-24,Confirmed
28182,Scott Garcia,Grand Palace Hotel,Germany,Executive,427.27,4.5,2026-05-03,Cancelled
24164,Dr. Alexander Parker,Sunrise Resort,Sri Lanka,Executive,235.39,2.2,2025-03-20,Confirmed
28749,Daniel Montgomery Jr.,Ocean View Hotel,Germany,Deluxe,97.3,4.8,2026-01-04,Cancelled
29181,Casey Brooks,Blue Lagoon Hotel,Germany,Standard,236.6,4.6,2025-04-16,Completed
21009,Jesse Gibson,Ocean View Hotel,United States,Deluxe,229.43,1.9,2024-09-02,Cancelled
21902,Tina Benitez,Blue Lagoon Hotel,Canada,Executive,457.39,3.5,2024-10-24,Confirmed
18938,,Mountain View Hotel,Canada,Executive,273.59,2.5,2025-06-15,Pending
13249,Dr. Kathleen Ramirez,City Garden Hotel,Canada,Family,447.22,1.8,2025-07-22,Cancelled
13980,Jeremy Brewer,Royal Beach Resort,Singapore,Deluxe,245.67,1.2,2025-08-06,Cancelled
29944,Erik Hunter,Mountain View Hotel,United States,Standard,431.86,2.7,2025-12-09,Pending
24938,Michelle Bush,City Garden Hotel,Australia,Standard,203.7,1.9,2025-12-04,Cancelled
21889,Sandra Kramer,Sunrise Resort,Germany,Standard,198.78,1.4,2025-11-19,Confirmed
16016,Abigail Smith,Blue Lagoon Hotel,Australia,Executive,206.77,4.2,2025-05-02,Completed
21843,John Campbell,Sunrise Resort,India,Standard,226.0,3.0,2026-06-24,Cancelled
25522,Richard Newman III,Blue Lagoon Hotel,Germany,Family,273.99,2.1,2025-07-27,Confirmed
18044,Michael Conrad,Mountain View Hotel,Singapore,Executive,471.71,1.6,2026-07-28,Completed
20907,Kathleen Ward,Royal Beach Resort,Australia,Executive,493.0,2.4,2025-10-24,Cancelled
12118,Rebecca Rowe,Blue Lagoon Hotel,Australia,Standard,82.77,4.8,2024-08-16,Confirmed
18601,Cynthia Davidson,Royal Beach Resort,Singapore,Executive,115.5,2.3,2024-08-22,Cancelled
23022,Gregory Avery,Sunrise Resort,United Kingdom,Executive,403.8,4.2,2024-07-25,Completed
14984,Megan Randall,Blue Lagoon Hotel,India,Suite,171.47,2.7,2024-09-06,Pending
13617,Alexander Beasley,Royal Beach Resort,Singapore,Deluxe,258.89,3.7,2024-09-22,Pending
27575,,Green Valley Resort,United States,Deluxe,90.36,2.6,2025-10-01,Pending
21761,Nicole Cannon,Sunrise Resort,India,Suite,237.44,3.8,2025-07-26,Cancelled
20581,Ann Flores,Blue Lagoon Hotel,Sri Lanka,Deluxe,308.43,1.6,2024-12-10,Cancelled
20353,Alexandra Morgan,Mountain View Hotel,India,Suite,92.81,2.3,2024-10-22,Confirmed
12579,Tina Dalton,Mountain View Hotel,Australia,Family,487.92,3.6,2024-03-23,Cancelled
14029,Andrea Rose,Ocean View Hotel,United States,Family,346.08,4.7,2025-11-09,Completed
24252,David Flowers,Royal Beach Resort,Canada,Standard,491.38,2.1,2025-09-03,Confirmed
23821,Scott Tucker,City Garden Hotel,SINGAPORE,Standard,315.95,1.7,2024-03-12,Completed
17519,Frank Hill,Royal Beach Resort,Singapore,Deluxe,388.13,1.1,2026-04-11,Completed
13001,Raymond Miller,Royal Beach Resort,Singapore,Standard,251.28,4.9,2026-04-11,Completed
29074,Felicia Price,Ocean View Hotel,United Kingdom,Executive,440.99,1.7,2026-06-08,Confirmed
11403,Christopher Grimes,Mountain View Hotel,Germany,Suite,287.83,3.6,2025-01-02,Confirmed
27549,Monica Hunt,Royal Beach Resort,Sri Lanka,Suite,295.85,4.3,2025-04-10,Completed
14116,James King,Sunrise Resort,Australia,Suite,86.65,1.4,2024-06-07,Cancelled
24184,Colin Brown,Blue Lagoon Hotel,United Kingdom,Standard,236.05,1.5,2025-09-29,Confirmed
22222,Katie Lopez,Mountain View Hotel,United Kingdom,Family,260.75,2.8,2025-05-21,Pending
13395,Christopher Spencer,Grand Palace Hotel,United States,Suite,193.57,4.6,2024-07-16,Completed
20055,Devon Hutchinson,Sunrise Resort,Germany,Suite,448.71,3.8,2024-06-16,Cancelled
17015,Robert Howell,Ocean View Hotel,United States,Executive,413.45,4.0,2024-11-12,Pending
23498,Alicia Tyler,Green Valley Resort,India,Family,66.82,3.9,2025-04-17,Confirmed
11115,Katherine Shelton,Mountain View Hotel,Sri Lanka,Suite,125.65,4.5,2025-07-04,Completed
25213,Debbie Shepherd,Grand Palace Hotel,Germany,Suite,92.28,3.9,2026-05-12,Confirmed
24849,Eric Flores,Blue Lagoon Hotel,United States,Family,59.07,3.9,2024-10-10,Confirmed
27791,Lawrence Frye,Blue Lagoon Hotel,United States,Suite,58.36,1.4,2026-08-18,Pending
20464,Victoria Lee,City Garden Hotel,Canada,Suite,77.43,2.2,2026-01-13,Cancelled
22139,Sarah Young,Sunrise Resort, Singapore,Deluxe,411.2,4.6,2024-04-13,Confirmed
27229,Sarah Stewart,Grand Palace Hotel,Canada,Deluxe,446.27,2.7,2025-04-13,Completed
15862,Natalie Herman,Royal Beach Resort,India,Standard,474.72,4.3,2024-08-27,Completed
13699,Sharon Butler,Mountain View Hotel,Germany,Executive,122.49,4.8,2025-12-14,Pending
24206,Timothy Allen,Green Valley Resort,Canada,Family,447.93,2.1,2024-09-08,Cancelled
27979,Anthony White,Royal Beach Resort,India,Executive,106.79,1.3,2024-05-08,Cancelled
18486,Theresa Carpenter,City Garden Hotel,Australia,Executive,260.34,4.5,2024-06-11,Pending
25881,Melissa Smith,Royal Beach Resort,Germany,Standard,318.51,3.6,2024-07-29,Cancelled
10961,Joshua Martin,Blue Lagoon Hotel,Canada,Deluxe,235.56,2.4,2024-06-04,Completed
26623,Bob Robinson,Mountain View Hotel,Canada,Deluxe,154.01,2.5,2026-03-18,Cancelled
24751,Deborah Sullivan,City Garden Hotel,Australia,Suite,266.21,3.8,2026-03-09,Completed
25876,Tammy Smith,Ocean View Hotel,Canada,Suite,203.89,4.8,2024-05-15,Confirmed
29237,Diane Jones,Grand Palace Hotel,United States,Executive,269.06,1.6,2025-10-06,Completed
15818,Erin Edwards,Mountain View Hotel,Australia,Deluxe,300.27,2.0,2025-09-09,Completed
15175,Samuel Morrison,Sunrise Resort,United States,Suite,52.78,2.1,2024-10-15,Cancelled
15724,Diana Peterson,Royal Beach Resort,Sri Lanka,Family,296.16,4.8,2025-07-04,Completed
13469,Matthew Jefferson,Ocean View Hotel,United States,Executive,126.32,2.7,2026-08-09,Completed
13483,Desiree Christian,Sunrise Resort,Canada,Executive,414.87,1.1,2025-07-25,Confirmed
23452,Mariah Farmer,Sunrise Resort,United States,Executive,323.24,3.9,2024-04-09,Completed
29068,Jennifer Walton,Mountain View Hotel,Germany,Family,184.62,2.8,2026-04-27,Completed
19882,Samantha Kerr,Blue Lagoon Hotel,United Kingdom,Standard,455.96,4.7,2026-08-14,Completed
11607,Nicholas Owen,Green Valley Resort,Singapore,Executive,487.1,4.4,2025-01-05,Pending
12035,Kevin Smith,City Garden Hotel,Sri Lanka,Family,259.52,1.2,2026-08-20,Cancelled
25956,Kenneth Harris,Blue Lagoon Hotel,Australia,Deluxe,294.47,3.1,2025-10-05,Completed
26696,Kevin Gonzalez,Sunrise Resort,India,Standard,496.95,3.7,2026-01-02,Pending
24754,Christopher Snow,City Garden Hotel,India,Deluxe,79.93,1.5,2026-08-03,Pending
14872,Lori Hatfield,Blue Lagoon Hotel,Australia,Family,495.91,1.7,2026-06-01,Pending
29830,Tina Brown,City Garden Hotel,GERMANY,Executive,426.28,4.8,2024-11-09,Completed
17150,Shane Lee,City Garden Hotel,Germany,Family,122.77,2.6,2025-05-28,Pending
28909,Michael Gutierrez,Grand Palace Hotel,Canada,Deluxe,271.22,4.2,13-Oct-2025,Cancelled
10813,Kevin Wolf,Royal Beach Resort,Singapore,Standard,405.2,4.0,2024-11-01,Pending
28039,Mason Sanders,Sunrise Resort,UNITED KINGDOM,Deluxe,268.14,4.1,2026-05-31,Pending
14449,Theresa Lamb,Mountain View Hotel,Sri Lanka,Deluxe,472.06,3.0,2026-05-10,Completed
11789,James Palmer,Blue Lagoon Hotel,Australia,Deluxe,483.87,2.2,2024-08-06,Pending
26243,Steven Barton,Grand Palace Hotel,INDIA,Executive,216.73,1.5,2025-08-25,Completed
21365,Jessica Morrison,Grand Palace Hotel,Australia,Suite,167.94,2.1,2024-11-01,Cancelled
29024,Misty Daugherty,Royal Beach Resort,United Kingdom,Deluxe,109.61,4.9,2025-04-01,Confirmed
22244,Anthony Allen,Blue Lagoon Hotel,India,Family,124.08,1.9,16-07-2024,Pending
29808,Laurie Scott,Royal Beach Resort,Australia,Deluxe,359.6,1.1,2024-10-22,Pending
19515,Tiffany Campbell,Green Valley Resort,Singapore,Suite,462.8,2.1,2025-10-23,Pending
25613,Melissa Jimenez,Blue Lagoon Hotel,India,Family,429.1,3.3,2025-06-02,Confirmed
28145,David Brown,Ocean View Hotel,United Kingdom,Deluxe,498.36,3.1,2024-03-28,Pending
20369,Emma Smith,Blue Lagoon Hotel,Canada,Deluxe,71.69,4.9,2024-02-29,Completed
12761,Connor West,Sunrise Resort,United States,Suite,497.18,4.0,2025-02-28,Completed
26232,Miranda Howard,Blue Lagoon Hotel,united kingdom,Family,145.51,4.0,2025-11-15,Completed
16518,Ryan Garcia,City Garden Hotel,Australia,Standard,166.63,4.0,2024-02-26,Cancelled
14179,Stephen Sanders,City Garden Hotel,Canada,Deluxe,123.57,4.4,2026-01-27,Confirmed
11202,Ryan Chang,Mountain View Hotel,Australia,Deluxe,112.47,2.8,2024-06-07,Confirmed
13288,Jason Brewer,Ocean View Hotel,Australia,Standard,282.22,4.2,2024-06-20,Completed
10475,Christine Wells,City Garden Hotel,United Kingdom,Executive,382.47,1.6,2026-07-30,Pending
27491,Ashley Hayden,Royal Beach Resort,Singapore,Standard,50.16,3.3,2024-10-08,Pending
15850,Karen Anderson,City Garden Hotel,Germany,Executive,64.91,2.7,2024-04-26,Cancelled
16071,Hunter Reyes,Blue Lagoon Hotel,Sri Lanka,Family,188.0,1.2,2026-06-18,Cancelled
16562,Amanda Wise,Blue Lagoon Hotel,Canada,Executive,318.63,2.6,2025-09-09,Confirmed
14340,Kathleen Collins,Mountain View Hotel,Canada,Deluxe,201.85,3.1,2026-03-10,Pending
28958,Jacqueline Cochran,Royal Beach Resort,United States,Family,495.73,4.1,2026-02-22,Confirmed
14046,Tara Phillips,Sunrise Resort,India,Standard,223.76,2.6,2024-04-08,Cancelled
27853,Whitney Davila,Mountain View Hotel,Singapore,Standard,188.91,4.6,2025-12-24,Cancelled
21450,Ruben Friedman,Mountain View Hotel,Singapore,Deluxe,204.16,4.2,2025-05-03,Cancelled
16601,Heidi Gomez,Grand Palace Hotel,Canada,Suite,313.61,4.6,2024-12-16,Pending
27032,Paul Alvarez,Ocean View Hotel,United States,Executive,74.4,3.5,2026-08-23,Pending
28410,Nathan Willis,Sunrise Resort,Germany,Deluxe,273.29,4.0,2024-08-05,Cancelled
19327,Gene Rojas,Grand Palace Hotel,United Kingdom,Family,475.86,4.8,2025-02-11,Pending
27897,Jasmine Wright,Mountain View Hotel,UNITED STATES,Standard,497.72,3.0,2025-12-23,Pending
29614,Angel Taylor,Royal Beach Resort,Australia,Suite,57.66,4.0,2024-09-09,Pending
16864,Joseph Brown,Grand Palace Hotel,United States,Family,489.71,4.8,2025-10-04,Cancelled
24029,Juan Cowan,Royal Beach Resort,Sri Lanka,Executive,482.25,4.6,2025-09-11,Cancelled
20889,Matthew Brooks,Royal Beach Resort,Australia,Family,149.37,4.2,2025-09-16,Cancelled
12208,,Blue Lagoon Hotel,Singapore,Executive,442.91,3.2,2026-03-03,Completed
22216,Michael Moore,Mountain View Hotel,Australia,Deluxe,355.58,4.7,2025-11-05,Completed
15273,Jason Murray,Grand Palace Hotel,Australia,Family,129.11,1.7,2024-07-17,Cancelled
28504,Nicole Pineda,Ocean View Hotel,Australia,Executive,159.6,3.5,2025-04-17,Cancelled
19827,Dustin Sharp,Green Valley Resort,Sri Lanka,Standard,86.38,4.2,2025-01-03,Confirmed
15599,Mrs. Ann West,Ocean View Hotel,United Kingdom,Family,91.74,3.1,2025-08-12,Confirmed
24484,Mark Hunter,Sunrise Resort,United Kingdom,Family,327.91,4.4,2026-07-08,Pending
14992,Willie Smith,Ocean View Hotel,India,Suite,356.6,3.1,2025-07-29,Cancelled
20476,Shelby Day,Mountain View Hotel,India,Deluxe,369.2,4.5,2024-04-17,Completed
18886,Jeffrey Ellis,Royal Beach Resort,Germany,Standard,453.97,4.3,2025-05-11,Cancelled
18109,Jacob Gonzalez,Blue Lagoon Hotel,Germany,Deluxe,308.38,1.0,2025-07-26,Confirmed
19940,Nancy Taylor,Mountain View Hotel,Germany,Standard,193.65,3.5,2026-08-12,Completed
12831,Eric Smith,Sunrise Resort,United States,Executive,353.66,4.3,2024-02-29,Completed
27461,Yvette Rivera,City Garden Hotel,Sri Lanka,Deluxe,164.39,3.4,2025-03-26,Confirmed
21514,Kevin Knight,City Garden Hotel,Australia,Deluxe,233.12,1.8,28-03-2024,Cancelled
22900,Billy Mendez,Sunrise Resort,Singapore,Family,467.48,4.1,2026-04-08,Pending
14171,Rodney Jackson,Mountain View Hotel,United Kingdom,Suite,68.32,2.9,2025-08-31,Pending
14611,Mallory Williams,Grand Palace Hotel,Australia,Executive,491.43,1.4,2024-01-07,Pending
16406,Emily Schwartz,Grand Palace Hotel,Germany,Standard,434.19,5.0,2025-10-19,Completed
17111,Christopher Lopez,Grand Palace Hotel,United States,Executive,138.51,3.5,2024-09-09,Pending
26396,Mrs. Jessica Jones,Ocean View Hotel,Canada,Executive,147.14,2.3,2024-01-22,Completed
11643,Katie Delacruz,City Garden Hotel,United States,Suite,137.83,3.5,2025-07-12,Cancelled
22969,Brian Dodson,Sunrise Resort,Australia,Suite,262.85,2.5,2024-11-26,Pending
25984,Katherine Gomez,Green Valley Resort,Canada,Deluxe,184.36,1.1,2024-08-24,Completed
23867,Jessica Nelson,Grand Palace Hotel,Australia,Suite,186.44,4.8,2024-05-15,Cancelled
16221,Katrina Clark,Blue Lagoon Hotel,Canada,Deluxe,238.57,4.1,2024-04-10,Cancelled
26582,Justin Washington,Ocean View Hotel,Sri Lanka,Executive,426.61,3.7,2024-10-22,Cancelled
12755,Jason Becker,City Garden Hotel,Singapore,Family,364.25,2.3,2025-09-26,Completed
22406,Kristina Bruce,Blue Lagoon Hotel,Singapore,Deluxe,440.52,3.0,2025-04-15,Confirmed
25425,Chad Montgomery,City Garden Hotel,Canada,Family,487.21,2.1,2025-10-14,Cancelled
14230,Mark Jordan,Green Valley Resort,United States,Deluxe,414.43,1.2,2025-01-01,Pending
19444,Mark Donaldson,Grand Palace Hotel,United Kingdom,Executive,300.64,2.1,2024-10-17,Pending
15549,Keith Sharp,Blue Lagoon Hotel,United Kingdom,Suite,113.67,2.6,2026-05-01,Completed
12560,Tina Bridges,Grand Palace Hotel,United Kingdom,Family,93.97,1.9,2026-01-30,Confirmed
29166,Yolanda Schroeder,Sunrise Resort,United Kingdom,Deluxe,153.09,4.0,2025-05-25,Completed
20854,Jessica Friedman,Royal Beach Resort,Canada,Suite,205.14,2.0,2026-03-08,Pending
24855,Amanda Herrera,Green Valley Resort,Sri Lanka ,Family,388.72,3.9,2025-04-09,Cancelled
22647,Susan Mcdowell,Sunrise Resort,Sri Lanka,Executive,157.84,1.8,2025-11-30,Completed
10452,Michael Clark,Mountain View Hotel,United Kingdom,Deluxe,179.64,1.2,2025-04-03,Completed
24977,Steven Torres,Blue Lagoon Hotel,United States,Family,184.44,4.9,2025-01-04,Cancelled
14394,Jennifer Trevino,Green Valley Resort,Sri Lanka,Deluxe,405.91,1.5,2024-01-31,Pending
23064,Wanda Riley,Green Valley Resort,Canada,Standard,402.55,1.5,2024-02-01,Pending
22556,Nicolas Johnson,Mountain View Hotel,Sri Lanka,Suite,218.6,2.7,2024/03/13,Pending
21552,Jack Garza,Grand Palace Hotel,Sri Lanka,Suite,420.82,3.7,2025-01-03,Confirmed
16040,Jacob Hill,Mountain View Hotel,Canada,Deluxe,193.45,4.2,2024-08-22,Pending
12146,George Smith,Grand Palace Hotel,Sri Lanka,Family,167.23,4.3,2025-07-31,Confirmed
24442,Kimberly Simpson,Royal Beach Resort,Germany,Deluxe,221.46,4.5,2025-03-17,Pending
17262,Joseph Benton,Ocean View Hotel,Sri Lanka,Standard,201.5,2.1,2025-07-14,Completed
10929,Jacob Robertson,Blue Lagoon Hotel,Canada,Family,261.97,2.3,2024-08-10,Cancelled
20584,,Blue Lagoon Hotel,Australia,Standard,485.53,2.7,2024-06-14,Cancelled
16825,Sarah Rasmussen,Sunrise Resort,United Kingdom,Suite,280.99,1.6,2025-01-15,Pending
21305,Lisa Martin,Grand Palace Hotel,United States,Deluxe,148.97,1.7,2024-04-28,Pending
19735,Jason Nunez,Grand Palace Hotel,United States,Executive,284.51,2.1,2026-03-03,Confirmed
25250,Kyle Clay,Ocean View Hotel,United States,Executive,482.3,3.1,2025-10-24,Completed
24854,Joseph Williams,City Garden Hotel,Germany,Family,459.3,1.3,2025-12-03,Confirmed
13932,Makayla Arellano,Sunrise Resort,India,Executive,289.99,2.7,2025-12-27,Cancelled
14672,Tara Mcmahon,Sunrise Resort,India,Suite,166.07,2.6,2025-10-25,Confirmed
19528,James Townsend,Mountain View Hotel,United Kingdom,Deluxe,420.55,2.4,2024-12-30,Completed
14825,Edward Martinez,City Garden Hotel,Australia,Executive,446.78,2.3,2026-03-24,Cancelled
20386,Haley Rivas,City Garden Hotel,Australia,Deluxe,410.74,1.2,2026-01-08,Cancelled
18680,Charles White,City Garden Hotel,United States,Family,264.45,4.1,2026-06-10,Pending
28005,Patricia Sweeney,Grand Palace Hotel,United States,Family,382.21,3.6,2024-01-05,Confirmed
24338,Veronica Hendricks,Grand Palace Hotel,Canada,Suite,74.64,3.4,2025-08-05,Confirmed
26042,Aaron Mitchell,City Garden Hotel,United States,Family,428.2,4.6,2024-05-21,Pending
11291,Chris Davis,Green Valley Resort,Singapore,Deluxe,307.46,1.9,18/06/2025,Pending
18688,Leah West,City Garden Hotel,India,Family,487.46,4.4,2026-03-29,Cancelled
14169,Amanda Green,Royal Beach Resort,CANADA,Family,354.59,3.2,2025-02-06,Pending
22629,Ryan White,City Garden Hotel,Germany,Standard,268.32,2.9,2024-06-28,Pending
19361,Robert Ross,City Garden Hotel,Germany,Suite,197.7,3.1,2025-02-19,Cancelled
18661,Steven Burke,Mountain View Hotel,Canada,Standard,125.15,4.1,2024-01-29,Cancelled
29873,Sherry Simmons,Grand Palace Hotel,Singapore,Suite,186.16,1.3,2024-08-25,Cancelled
20275,Jenny Johnson,Green Valley Resort,Canada,Suite,147.94,1.3,2024-07-18,Completed
18764,Paul Hayes,City Garden Hotel,India,Family,72.22,3.3,2024-10-05,Pending
